2023                                                                         2023-02-14;Code-006NHT;0.0;6.3;TX REC CRS V26 BACK HALF - NODAL EXCHANGE
2023                                                                         2023-02-14;Code-006NHY;0.0;5.3;TX REC CRS V26 FRONT HALF - NODAL EXCHANGE
2023                                                                         2023-02-14;Code-006NJZ;545;52;CBL GLOBAL EMISSIONS OFFSET - NEW YORK MERCANTILE EXCHANGE
2023-02-14;Code-#090741;23591;67255;CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF CAD 100,000)
2023-02-14;Code-#092741;3795;9063;SWISS FRANC - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF CHF 125,000)
2023-02-14;Code-#096742;30157;79500;BRITISH POUND - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF GBP 62,500)
2023-02-14;Code-#097741;72037;50848;JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF JPY 12,500,000)
2023-02-14;Code-#099741;485694;72857;EURO FX - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF EUR 125,000)
2023-02-14;Code-#299741;15270;1127;EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF EUR 125,000)
2023-02-14;Code-#232741;56768;61439;AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF AUD 100,000)
2023-02-14;Code-#095741;146991;9824;MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF MXN 500,000)
2023-02-14;Code-#102741;31436;1259;BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF BRL 100,000)
2023-02-14;Code-#112741;8088;7973;NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF NZD 100,000)
2023-02-14;Code-#122741;498;6302;SO AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF ZAR 500,000)
2023-02-14;Code-#12460+;9296;4746;DJIA Consolidated - CHICAGO BOARD OF TRADE ($10 X DJIA INDEX)
2023-02-14;Code-#124603;18592;9491;DJIA x $5 - CHICAGO BOARD OF TRADE ($5 X DJIA INDEX)
2023-02-14;Code-#124606;18057;764;DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE ($100 X DJ US REAL ESTATE INDEX)
2023-02-14;Code-#13874+;191470;78483;S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE (S&P 500 INDEX X $250.00)
2023-02-14;Code-#138748;2363;4944;E-MINI S&P CONSU STAPLES INDEX - CHICAGO MERCANTILE EXCHANGE ($100 x S&P Select Sector Consumer Staples Index price)
2023-02-14;Code-#138749;12677;695;E-MINI S&P ENERGY INDEX - CHICAGO MERCANTILE EXCHANGE ($100 x S&P Select Sector Energy Index price)
2023-02-14;Code-#13874A;957350;392416;E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE ($50 X S&P 500 INDEX)
2023-02-14;Code-#13874E;7759;752;E-MINI S&P HEALTH CARE INDEX - CHICAGO MERCANTILE EXCHANGE ($100 x S&P Select Sector Health Care Index price)
2023-02-14;Code-#13874F;12851;3238;E-MINI S&P INDUSTRIAL INDEX - CHICAGO MERCANTILE EXCHANGE ($100 x S&P Select Sector Industrial Index price)
2023-02-14;Code-#13874J;2858;11915;E-MINI S&P UTILITIES INDEX - CHICAGO MERCANTILE EXCHANGE ($100 x S&P Select Sector Utilities Index price)
2023-02-14;Code-#13874U;28160;4554;MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE ($5 X S&P 500 INDEX)
2023-02-14;Code-#33874A;24644;24944;E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE (S&P 400 INDEX X $100)
2023-02-14;Code-#20974+;16666;7471;NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE (NASDAQ 100 INDEX X $100)
2023-02-14;Code-#209742;83332;37354;NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE (NASDAQ 100 STOCK INDEX X $20)
2023-02-14;Code-#209747;2460;1124;MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE (NASDAQ 100 STOCK INDEX x $2)
2023-02-14;Code-#239742;188120;154371;RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE (RUSSEL 2000 INDEX X $50)
2023-02-14;Code-#239744;11359;612;EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE (RUSSELL 1000 VALUE INDEX x $50)
2023-02-14;Code-#240741;6196;2203;NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE (NIKKEI INDEX X $5.00)
2023-02-14;Code-#240743;11781;3637;NIKKEI STOCK AVERAGE YEN DENOM - CHICAGO MERCANTILE EXCHANGE (NIKKEI INDEX X JPY 500)
2023-02-14;Code-#244041;257395;75696;MSCI EAFE - ICE FUTURES U.S. (MSCI EAFE INDEX X $50)
2023-02-14;Code-#244042;772418;251032;MSCI EM INDEX - ICE FUTURES U.S. (MSCI Emerging Markets Index x $50)
2023-02-14;Code-#020601;688637;264463;UST BOND - CHICAGO BOARD OF TRADE (CONTRACTS OF $100,000 FACE VALUE)
2023-02-14;Code-#020604;906396;248778;ULTRA UST BOND - CHICAGO BOARD OF TRADE (CONTRACTS OF $100,000 FACE VALUE)
2023-02-14;Code-#042601;1366219;578019;UST 2Y NOTE - CHICAGO BOARD OF TRADE (CONTRACTS OF $200,000 FACE VALUE)
2023-02-14;Code-#043602;2104551;1080332;UST 10Y NOTE - CHICAGO BOARD OF TRADE (CONTRACTS OF $100,000 FACE VALUE)
2023-02-14;Code-#043607;701672;603156;ULTRA UST 10Y - CHICAGO BOARD OF TRADE (CONTRACTS OF $100,000 FACE VALUE)
2023-02-14;Code-#044601;1965630;736618;UST 5Y NOTE - CHICAGO BOARD OF TRADE (CONTRACTS OF $100,000 FACE VALUE)
2023-02-14;Code-#045601;9150;120080;FED FUNDS - CHICAGO BOARD OF TRADE (CONTRACTS OF $5,000,000)
2023-02-14;Code-#132741;123068;65554;EURODOLLARS-3M - CHICAGO MERCANTILE EXCHANGE (CONTRACTS OF $1,000,000)
2023-02-14;Code-#134741;389068;568179;SOFR-3M - CHICAGO MERCANTILE EXCHANGE ($2,500 x Contract IMM Index)
2023-02-14;Code-#134742;2118;4141;SOFR-1M - CHICAGO MERCANTILE EXCHANGE ($4,167 x Contract IMM Index)
2023-02-14;Code-#133741;7187;72;BITCOIN - CHICAGO MERCANTILE EXCHANGE (5 Bitcoins)
2023-02-14;Code-#133742;494;29;MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE (Bitcoin X $0.10)
2023-02-14;Code-#146021;554;146;ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE (50 Index Points)
2023-02-14;Code-#146022;1030;412;MICRO ETHER - CHICAGO MERCANTILE EXCHANGE (0.1 Index Points)
2023-02-14;Code-#098662;13665;3797;USD INDEX - ICE FUTURES U.S. (U.S. DOLLAR INDEX X $1000)
2023-02-14;Code-#1170E1;88685;80330;VIX FUTURES - CBOE FUTURES EXCHANGE ($1000 X INDEX)
2023-02-14;Code-#221602;18685;2012;BBG COMMODITY - CHICAGO BOARD OF TRADE ($100 X INDEX)
2023                                                                                         2023-02-21;Code-001602;49665;123865;WHEAT-SRW - CHICAGO BOARD OF TRADE
2023                                                                                         2023-02-21;Code-001612;42900;27551;WHEAT-HRW - CHICAGO BOARD OF TRADE
2023                                                                                         2023-02-21;Code-001626;6879;3743;WHEAT-HRSpring - MINNEAPOLIS GRAIN EXCHANGE
2023                                                                                         2023-02-21;Code-002602;296041;78751;CORN - CHICAGO BOARD OF TRADE
2023                                                                                         2023-02-21;Code-004603;0.0;25.6;OATS - CHICAGO BOARD OF TRADE
2023                                                                                         2023-02-21;Code-039601;490;1622;ROUGH RICE - CHICAGO BOARD OF TRADE
2023                                                                                         2023-02-21;Code-054642;51474;51000;LEAN HOGS - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-057642;127828;21495;LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-061641;10370;11238;FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-050642;65;343;BUTTER (CASH SETTLED) - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-052641;843;4566;MILK, Class III - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-052642;53;446;NON FAT DRY MILK - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-052644;9.4;0.0;CME MILK IV - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-063642;0.0;8.3;CHEESE (CASH-SETTLED) - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-005602;201091;14054;SOYBEANS - CHICAGO BOARD OF TRADE
2023                                                                                         2023-02-21;Code-007601;61371;30000;SOYBEAN OIL - CHICAGO BOARD OF TRADE
2023                                                                                         2023-02-21;Code-026603;161149;5352;SOYBEAN MEAL - CHICAGO BOARD OF TRADE
2023                                                                                         2023-02-21;Code-037021;80.4;75.8;USD Malaysian Crude Palm Oil C - CHICAGO MERCANTILE EXCHANGE
2023                                                                                         2023-02-21;Code-135731;14751;59110;CANOLA - ICE FUTURES U.S.
2023                                                                                         2023-02-21;Code-033661;27687;42276;COTTON NO. 2 - ICE FUTURES U.S.
2023                                                                                         2023-02-21;Code-040701;5328;311;FRZN CONCENTRATED ORANGE JUICE - ICE FUTURES U.S.
2023                                                                                         2023-02-21;Code-073732;82098;48123;COCOA - ICE FUTURES U.S.
2023                                                                                         2023-02-21;Code-080732;270856;58537;SUGAR NO. 11 - ICE FUTURES U.S.
2023                                                                                         2023-02-21;Code-083731;32592;25698;COFFEE C - ICE FUTURES U.S.
2023                                                                         2023-02-21;Code-021397;0.0;0.0;MARINE FUEL OIL 0.5% FOB USGC - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02141B;0.0;0.0;USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02141C;1.5;0.0;FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02141R;0.0;0.0;USGC HSFO-PLATTS/BRENT 1ST LN - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02165A;0.0;0.0;GULF # 6 FUEL 3.0% SULFUR - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-022651;27054;10051;NY HARBOR ULSD - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-025608;0.0;0.0;ETHANOL T2 FOB INCL DUTY - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-025651;3584;289;ETHANOL - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06739C;2.8;0.0;CRUDE DIFF-WCS HOUSTON/WTI 1ST - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-067411;9779;17749;CRUDE OIL, LIGHT SWEET-WTI - ICE FUTURES EUROPE
2023                                                                         2023-02-21;Code-06742G;0.3;0.0;CRUDE DIFF-TMX WCS 1A INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06742T;0.0;0.0;CRUDE DIFF-TMX SW 1A INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06743A;0.0;0.0;CONDENSATE DIF-TMX C5 1A INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-067651;226610;62318;WTI-PHYSICAL - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06765A;0.0;0.0;WTI FINANCIAL CRUDE OIL - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06765C;0.0;0.0;CRUDE OIL AVG PRICE OPTIONS - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06765T;5315;6046;BRENT LAST DAY - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-0676A5;7865;3825;WTI HOUSTON ARGUS/WTI TR MO - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-067A71;0.0;0.0;WTI MIDLAND ARGUS VS WTI TRADE - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-111659;61630;6234;GASOLINE RBOB - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-86465A;0.0;3.8;GULF JET NY HEAT OIL SPR - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-865392;0.0;0.0;MARINE .5% FOB USGC/BRENT 1st - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-86565A;0.0;0.0;GULF # 6 FUEL OIL CRACK - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-023391;99429;285599;NAT GAS ICE LD1 - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023392;23765;70026;NAT GAS ICE PEN - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023393;7643;7825;SOCAL BORDER FIN BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023394;0.0;0.9;PG&E CITYGATE FIN BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023395;18217;15212;NWP ROCKIES FIN BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023396;0.0;0.4;AECO FIN BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023397;3476;2688;CHICAGO FIN BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023398;544;14373;HSC FIN BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023399;270;13452;WAHA FIN BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02339E;3951;870;ALGONQUIN CITYGATES BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02339Q;0.0;0.4;CHICAGO CITYGATE (INDEX) - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02339U;4941;20194;CIG ROCKIES BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02339W;0.0;2.9;TCO Basis - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-02339Y;0.0;1.1;CG Mainline Basis - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233A2;18.7;0.0;DOMINION - SOUTH POINT - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233A3;83981;3487;DOMINION - SOUTH POINT (BASIS) - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233A8;8.3;0.0;EP SAN JUAN BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233AG;0.0;9.7;HENRY HUB BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233AH;224;31957;HENRY HUB INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233AM;742;11145;HOUSTON SHIP CHANNEL (INDEX) - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233AN;4766;1937;MICHCON FINANCIAL INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233AQ;6967;4408;MICHCON BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233AT;0.0;0.7;NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233AY;0.0;2.1;NGPL MIDCONT BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233B1;2.5;0.0;NGPL TXOK BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233BB;0.0;0.0;NNG VENTURA BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233BC;0.0;1.2;NWP SUMAS BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233BH;1925;1375;MALIN (BASIS) - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233BL;6.1;0.0;PANHANDLE BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233C1;2.5;0.0;SONAT - TIER 1 POOL (ZONE 0) - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233CG;2005;310;TETCO M3 INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233CH;1940;4225;TETCO M3 BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233CM;1.1;0.0;TGT ZONE 1 BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233CS;812;527;TRANSCO STN 85 MONTHLY INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233CU;2339;3649;TRANSCO ZONE 6 BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233CV;2.9;0.0;TRANSCO ZONE 6 MONTHLY INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233CW;15229;217;TRANSCO STATION 85-ZONE 4 BASI - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233D4;0.0;5.0;WAHA INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233DR;0.0;0.7;TETCO M2 Basis (Receipts) - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233DT;273;4795;TRANSCO LEIDY BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233DW;1.5;0.0;TETCO M2 Index (Receipts) - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233EB;21669;12095;REX ZONE 3 BASIS - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233ED;0.0;1.7;REX ZONE 3 INDEX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0233FJ;2.3;0.0;Transco Zone 5 South Basis - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-023651;244890;321778;NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-02365U;79331;53548;EUR STYLE NATURAL GAS OPTIONS - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-023A55;36671;4102;HENRY HUB LAST DAY FIN - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-023A56;25144;36702;HENRY HUB PENULTIMATE FIN - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-023A84;964;13899;NATURAL GAS CAL SPREAD OPT FIN - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-03565B;1.3;0.0;HENRY HUB - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-03565C;961;8072;HENRY HUB PENULTIMATE NAT GAS - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-066393;0.0;0.0;PROPANE ARGUS FAR EAST MINI - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06639Z;0.0;0.0;PROPANE,OPIS MT BELV TET BALMO - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-066413;0.0;0.0;ARGUS FAR EAST PROPANE - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-066416;0.0;1.5;ETHANE, MT. BELV-ENTERPRISE - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06641A;0.0;0.0;NAT GASLNE OPIS MT B NONTET FP - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06641D;53;180;BUTANE OPIS MT BELV NONTET FP - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06641E;0.0;0.0;PROPANE OPIS CONWAY INWELL FP - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06641F;0.0;0.0;PROPANE OPIS MT BELV NONTET FP - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06641G;251;880;PROPANE OPIS MT BELVIEU TET FP - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06641H;0.0;0.0;PROPANE ARGUS SAUDI CP FP - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06665A;0.0;0.0;ARGUS PROPANE SAUDI ARAMCO - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06665B;0.9;0.0;ARGUS PROPANE FAR EAST INDEX - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06665G;0.0;0.0;PROPANE NON-LDH MT BEL - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06665O;278;4810;PROPANE - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06665P;2792;2821;MT BELVIEU ETHANE OPIS - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06665Q;670;300;MT BELV NORM BUTANE OPIS - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06665R;61.7;47.4;MT BELV NAT GASOLINE OPIS - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06665T;0.0;0.0;CONWAY PROPANE (OPIS) - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-06665W;0.0;0.0;MT BELVIEU LDH PROPANE BALMO - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-066A21;0.0;0.0;MiniARGUS PROPANE FAR EAST INX - NEW YORK MERCANTILE EXCHANGE
2023                                                                         2023-02-21;Code-064391;516;182;MID-C DAY-AHEAD PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-064392;9.3;0.0;MID-C DAY-AHEAD OFF-PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-064394;18582;7690;PJM WESTERN HUB RT OFF - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-064395;946;7034;SP15 FIN DA PEAK FIXED - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-064396;917;8287;CAISO SP-15 DA OFF-PK FIXED - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439A;0.0;5.1;PJM AEP DAYTON RT OFF-PK FIXED - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439B;0.0;12.0;PJM AEP DAYTON RT PEAK FIXED - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439C;0.0;0.0;PJM AEP DAYTON HUB DA OFF-PK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439F;0.0;0.0;PJM AEP DAYTON DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439K;65.8;70.2;MISO INDIANA OFF-PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439L;0.0;0.0;MISO IN. REAL-TIME OFF-PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439N;390;7825;ERCOT HOUSTON 345KV RT PK FIX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439Q;251;7825;ERCOT Houston 345KV RT OFF FIX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439R;20207;2660;ERCOT NORTH 345KV RT PK FIX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439S;0.0;0.0;ERCOT SOUTH 345 KV RT PEAK FIX - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439U;0.0;0.0;ERCOT-SOUTH MONTHLY OFFPEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439V;0.0;17.5;ERCOT WEST 345KV RT PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-06439W;0.0;18.8;ERCOT WEST 345K RT OFF-PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643A8;13586;251;ERCOT - NORTH MONTHLY OFF-PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643AZ;0.2;0.0;MISO IN. DAY-AHEAD PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643B3;2.8;0.0;MISO INDIANA HUB RT PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BC;0.0;0.0;PJM N. IL HUB DA OFF-PK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BE;0.0;0.8;PJM N. IL HUB DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BF;113;1570;ISO NE MASS HUB DA OFF-PK FIXD - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BG;116;1944;ISO NE MASS HUB DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BM;0.0;2.8;CAISO NP-15 PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BR;0.0;5.3;CAISO NP-15 DA OFF-PK FIXED - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BS;2.7;0.0;PJM NI HUB RT OFF-PK FIXED - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BT;115;1408;PJM N. IL HUB RT PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BW;2.3;0.0;NYISO ZONE J DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BX;0.0;2.8;NYISO ZONE J DA OFF-PK FIXED - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BY;565;184;NYISO ZONE A DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643BZ;106;57;NYISO ZONE A DA OFF-PK FIX PR - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643C3;0.0;7.9;NYISO ZONE G DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643C4;700;308;NYISO ZONE G DA OFF-PK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643CB;1.9;0.0;PALO VERDE DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643CC;0.0;5.4;PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643D7;0.0;0.2;PJM PPL ZONE DA OFF-PEAK FIXED - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643D8;0.0;0.2;PJM PPL ZONE DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643DB;101;1825;PJM WESTERN HUB DA OFF-PK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643DC;799;2393;PJM WESTERN HUB DA PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643DF;33781;13951;PJM WESTERN HUB RT PEAK MINI - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643DL;0.4;0.0;PJM PSEG DAY-AHEAD PEAK - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643DM;0.6;0.0;PJM PSEG DA OFF-PK FIXED PRICE - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643ID;929;3844;ERCOT N 345KV REAL T PK 2x16 - ICE FUTURES ENERGY DIV
2023                                                                         2023-02-21;Code-0643IK;2490;7940;ERCOT North 345KV Hub RT 7x8 - ICE FUTURES ENERGY DIV
